id	matches	title	title_source	title_uri	start	source_firstName	source_surname	alternative-name	gender	description	link-base	name_parts
yt/lex/M/mitnick-ike.htm		Ike Mitnick	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mitnick-ike.htm	1850.0	 Ike 	Mitnick Mitnick			Ike Mitnick M.was born on 9 January 1890 in Boston, America.His father was the founder of the Yiddish theatre in Montreal, the actor Leiser Mitnick	yt/lex/M/mitnick-ike.htm	"{""given-name"": ""Ike"", ""surname"": ""Mitnick Mitnick""}"
yt/lex/M/mitnick-leiser.htm	temp_14771	Leiser Mitnick	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mitnick-leiser.htm	1850.0	 Leiser 	Mitnick Mitnick			Leiser (Louis) Mitnick Born in 1866 in Kovno, Lithuania.Father -- a cantor.At the age of eight he traveled with his mother to family in London, where he may later have participation in Adler's troupe in the Princes Club, then M	yt/lex/M/mitnick-leiser.htm	"{""given-name"": ""Leiser"", ""surname"": ""Mitnick Mitnick""}"
yt/lex/M/mittelman-aaron.htm		Aaron Mittelman	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mittelman-aaron.htm	1850.0	 Aaron 	Mittelman Mittelman		2.0	Aaron Mittelman He was born in 1868 in Iasi, Romania.His father was a Gemorah teacher, a well-read person, who drove out the young M.from their home after he was found to have actors as friends	yt/lex/M/mittelman-aaron.htm	"{""given-name"": ""Aaron"", ""surname"": ""Mittelman Mittelman""}"
		Modjacot		https://www.museumoffamilyhistory.com/yt/modjacot.htm			Modjacot 				yt/modjacot.htm	"{""primary-name"": ""Modjacot"", ""surname"": ""Modjacot ""}"
yt/lex/M/moen-mark.htm		Mark Moen	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moen-mark.htm	1850.0	 Mark 	Moen Moen		2.0	Mark Moen M.was born on 10 May 1903 in Ribintshik, Vitebsk Gubernia, Latvia.His father was a yeshuvnik, neaar Grush -- a teacher and during the World War he became a carter	yt/lex/M/moen-mark.htm	"{""given-name"": ""Mark"", ""surname"": ""Moen Moen""}"
yt/lex/M/mogilevski-aleksander.htm		Aleksander Mogilevski	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mogilevski-aleksander.htm	1850.0	 Aleksander 	Mogilevski Mogilevski		2.0	Aleksander (Solomon) Mogilevski M.was born on 25 December 1899 in Retshitsa, Minsk Gubernia., White Russia.His father was an employee, his mother a midwife	yt/lex/M/mogilevski-aleksander.htm	"{""given-name"": ""Aleksander"", ""surname"": ""Mogilevski Mogilevski""}"
yt/lex/M/mogilnitski.htm	temp_13961	Mogilnitski	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mogilnitski.htm	1850.0		Mogilnitski  Mogilnitski	Mogilnitski		Mogilnitski M.was a teacher in a Yiddish school.He had a good knowledge of the Yiddish language, and having an intimate relationship with Yiddish culture, M	yt/lex/M/mogilnitski.htm	"{""primary-name"": ""Mogilnitski"", ""alternative-name.1"": ""Mogilnitski"", ""surname"": ""Mogilnitski  Mogilnitski""}"
yt/lex/M/mogulesko-amalia.htm		Amalia Mogulesko	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mogulesko-amalia.htm	1850.0	 Amalia 	Mogulesko Mogulesko			Amalia Mogulesko M.was born about 1860 in Iasi, Romania.Her father was a cutter (of garments)	yt/lex/M/mogulesko-amalia.htm	"{""given-name"": ""Amalia"", ""surname"": ""Mogulesko Mogulesko""}"
yt/lex/M/mogulesko-bessie.htm		Bessie Mogulesko	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mogulesko-bessie.htm	1850.0	 Bessie 	Mogulesko Mogulesko		3.0	Bessie Mogulesko Bessie was born on 14 August 1892 in Bucharest, Romania.Her parents were the actors Amalia and Sigmund Mogulesko.Bessie lived in Romania until she was five years old	yt/lex/M/mogulesko-bessie.htm	"{""given-name"": ""Bessie"", ""surname"": ""Mogulesko Mogulesko""}"
yt/lex/M/mogulesko-sigmund.htm		Sigmund Mogulesko	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mogulesko-sigmund.htm	1850.0	 Sigmund 	Mogulesko Mogulesko			Sigmund Mogulesko (Zelig Mogilevski) Born on 16 December 1858 in Zlatopolye, Bessarabia.His father was Yoel Sharigrodski, who changed his family name to Mogilevski.His father was a pious person, had a little bit of learning, and was a mechanic in a factory in Ominsk	yt/lex/M/mogulesko-sigmund.htm	"{""given-name"": ""Sigmund"", ""surname"": ""Mogulesko Mogulesko""}"
yt/lex/M/monesovits-mordechai-manus.htm		Mordechai-Manus Monesovits	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/monesovits-mordechai-manus.htm	1850.0	 Mordechai-Manus 	Monesovits Monesovits			Mordechai-Manus Monesovits M.was born on 15 July 1857 in Shat (Seda), Kovno, Lithuania.His father was an old-time barber surgeon	yt/lex/M/monesovits-mordechai-manus.htm	"{""primary-name"": ""Mordechai-Manus"", ""given-name"": ""Mordechai"", ""surname"": ""Monesovits Monesovits""}"
yt/lex/M/monfried-ari.htm		Ari Monfried	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/monfried-ari.htm	1850.0	 Ari 	Monfried Monfried		2.0	Ari Monfried (Dovid-Arye Fridman) M.was born on 18 April 1889 in Suwalki, Poland.His father was a businessman, a scholar and a mshkil (intelligent person)	yt/lex/M/monfried-ari.htm	"{""given-name"": ""Ari"", ""surname"": ""Monfried Monfried""}"
yt/lex/M/monfried-lazarus.htm		Lazarus Monfried	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/monfried-lazarus.htm	1850.0	 Lazarus 	Monfried Monfried			Lazarus (Eliezer) Monfried M.was born in August 1885 in Shadova, Lithuania.He received a general education and from the age of eight on he learned the play the fiddle, at first with a klezmer in the town and then in Shavel	yt/lex/M/monfried-lazarus.htm	"{""given-name"": ""Lazarus"", ""surname"": ""Monfried Monfried""}"
yt/lex/M/morat-herman.htm		Herman Morat	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morat-herman.htm	1850.0	 Herman 	Morat Morat		2.0	"Herman Morat M.lived in Riga, Latvia, where he published several books in Yiddish, such as ""Idn in di baltishe mlukhut""., ""Humoristish-satirishe karikaturn"", ""Der veybersher gulm"", ""Hartz un neshama"", ""Idish blut"", ""Di kroyn fun lekn"" and ""Der idisher hoyker"", also in German -- ""Der mentshn-freynt"" and in Russian -- ""Dos itstike lebn in rusland"".Furthermore M"	yt/lex/M/morat-herman.htm	"{""given-name"": ""Herman"", ""surname"": ""Morat Morat""}"
yt/lex/M/mordkhile-r.htm		Mordkhile	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mordkhile-r.htm	1850.0	 R' 	Mordkhile			R' Mordkhile (Chaim Eliezer Moshe Chemerinski) He was born in 1862 in Motele, near Pinsk, Poland.His father was a prominent patrician in the city, conducted a great deal of business.He learned in a cheder, then spent yearlong in Gemora and Puskim, learning for himself and from a rabbi, at the same time taking up with secular studies and manifesting especially an ability for mathematics	yt/lex/M/mordkhile-r.htm	"{""given-name"": ""Mordkhile"", ""surname"": ""Mordkhile""}"
yt/lex/M/morevski-avraham.htm		Avraham Morevski	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morevski-avraham.htm	1850.0	 Avraham 	Morevski Morevski		2.0	Avraham Morevski (Menaker) Born on 8 March (A.S.) 1886 in Vilna, Polish Lithuania, to well-off parents, merchants.He learned in cheders, and from age ten on at home (the Holy tongue and Tenakh with David Notik, Gemara with a Piask rabbi, secular education -- with a private pedagogue, later with a teacher from a Vilna real school)	yt/lex/M/morevski-avraham.htm	"{""given-name"": ""Avraham"", ""surname"": ""Morevski Morevski""}"
yt/lex/M/morgenbesser-mamie.htm		Mamie Morgenbesser	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morgenbesser-mamie.htm	1850.0	 Mamie 	Morgenbesser Morgenbesser			Mamie Morgenbesser M.was born on 23 February 1888 in Lemberg, Galicia.Her father was the manager of a fruit business	yt/lex/M/morgenbesser-mamie.htm	"{""given-name"": ""Mamie"", ""surname"": ""Morgenbesser Morgenbesser""}"
yt/lex/M/morris.htm		[?] Morris	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morris.htm	1850.0	 [?] 	Morris Morris			[?] Morris May have been born in Kolo, Poland.Her husband, who may have been named Morris, was a hairdresser in London.M	yt/lex/M/morris.htm	"{""given-name"": ""?"", ""surname"": ""Morris Morris""}"
yt/lex/M/morris-sam.htm		Sam Morris	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morris-sam.htm	1850.0	 Sam 	Morris Morris		2.0	Sam Morris (Shmuel Moshe Ganz) M.was born in a village near Kolbuszowa, Galicia.His father was the owner of an [introduction home=areynfor-hoyz]	yt/lex/M/morris-sam.htm	"{""given-name"": ""Sam"", ""surname"": ""Morris Morris""}"
yt/lex/M/morrison-moritz.htm		Moritz Morrison	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/morrison-moritz.htm	1850.0	 Moritz 	Morrison Morrison			Moritz Morrison (Moshe Kohn) Born circa 1885 in Galatz [Galaţi], Romania.His father was a Russian Jew, his mother was born in Romania.In his early years he wandered off to Germany and Austria, where he learned in Mitele and in more veteran institutions, not completing any one of them since he was drawn to the stage	yt/lex/M/morrison-moritz.htm	"{""given-name"": ""Moritz"", ""surname"": ""Morrison Morrison""}"
moyt/lex/M/mos-avraham-V5.htm		Avraham Mos	Laski	https://www.museumoffamilyhistory.com/moyt/lex/M/mos-avraham-V5.htm	1850.0	 Avraham 	Mos Mos		2.0	Avraham Mos Regisseur of the Vinnitsa-Zhitomir State Yiddish Theatre.Killed at the Front in the struggle against the Hitlerists.Sh	moyt/lex/M/mos-avraham-V5.htm	"{""given-name"": ""Avraham"", ""surname"": ""Mos Mos""}"
yt/lex/M/moshe-mordechai.htm		Moshe Mordechai	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshe-mordechai.htm	1850.0		Moshe Mordechai 	Moshe Mordechai	2.0	"Moshe Mordechai Due to his [mgushmdigkeyt], people used to cal him ""Moshe goy"".A folk singer, most of the time he toured ""alone"", and he excelled most of all with his talent to [shnorn] how to sing.M"	yt/lex/M/moshe-mordechai.htm	"{""given-name"": ""Moshe"", ""alternative-name.1"": ""Moshe Mordechai"", ""middle-name"": ""Mordechai"", ""surname"": ""Moshe Mordechai ""}"
yt/lex/M/moshe-the-blind.htm		Moshe the Blind	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshe-the-blind.htm	1850.0		Moshe the Blind 	Moshe the Blind the Blind	2.0	Moshe the Blind He sung with Cantor Feynzinger and worked in various trades.He toured with success across Rumania.He passed away age the age of sixty on 26 February 1916	yt/lex/M/moshe-the-blind.htm	"{""given-name"": ""Moshe"", ""alternative-name.1"": ""Moshe the Blind the Blind"", ""surname"": ""Moshe the Blind ""}"
yt/lex/M/moshkovitch-morris.htm		Morris Moshkovitch	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitch-morris.htm	1850.0	 Morris 	Moshkovitch Moshkovitch		2.0	Morris Moshkovitch Born on November 23rd 1871 in Odessa, Ukraine.His parents owned an inexpensive restaurant.His father was illiterate but with a natural inborn intelligence and with a good ear for music	yt/lex/M/moshkovitch-morris.htm	"{""given-name"": ""Morris"", ""surname"": ""Moshkovitch Moshkovitch""}"
moyt/lex/M/moshkovitsh-esther-V5.htm		Esther Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/moyt/lex/M/moshkovitsh-esther-V5.htm	1850.0	 Esther 	Moshkovitsh Moshkovitsh		3.0	"Esther Moshkovitsh (Gelibter, Gotlib) Born on 15 August 1895 in Lodz, Poland, into a loving family.Her father was a teacher and her mother was a housewife and merchant, with a beautiful voice who considered the theatre.However, with a strong, secretive father and with little watching from the mother, she, under Gotlib, entered the chorus of the Lodz ""Grand Theatre"" together with the late actress Khana Lerner"	moyt/lex/M/moshkovitsh-esther-V5.htm	"{""given-name"": ""Esther"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moshkovitsh-max.htm		Max Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitsh-max.htm	1850.0	 Max 	Moshkovitsh Moshkovitsh		2.0	"Max Moshkovitsh According to B.Gorin, his play ""A milyon dolar, oder, shvester and bruder khtn-klh"", was performed in 1889 in America.B"	yt/lex/M/moshkovitsh-max.htm	"{""given-name"": ""Max"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moshkovitsh-moshe.htm		Moshe Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitsh-moshe.htm	1850.0	 Moshe 	Moshkovitsh Moshkovitsh		2.0	Moshe Moshkovitsh M.was born on 22 January (A.S.) 1886 in Rogotshov, Mohilev Gubernia, Ukraine	yt/lex/M/moshkovitsh-moshe.htm	"{""given-name"": ""Moshe"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moshkovitsh-nadya.htm		Nadya Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitsh-nadya.htm	1850.0	 Nadya 	Moshkovitsh Moshkovitsh		3.0	"Nadya Moshkovitsh She was born on 27 August 1895 in Borisoglepsk, Tambov Gubernia, Russia.Her father was the owner of a press.She studied five classes at an ""amplification"" school"	yt/lex/M/moshkovitsh-nadya.htm	"{""given-name"": ""Nadya"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moshkovitsh-pasha.htm		Pasha Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitsh-pasha.htm	1850.0	 Pasha 	Moshkovitsh Moshkovitsh			Pasha (Basya?) Moshkovitsh M.was born in Odessa, Ukraine.She was the sister of Khalan-Halanov, one of the first Yiddish actors in Russia 	yt/lex/M/moshkovitsh-pasha.htm	"{""given-name"": ""Pasha"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moshkovitsh-yosele.htm		Yosele Moshkovitsh	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moshkovitsh-yosele.htm	1850.0	 Yosele 	Moshkovitsh Moshkovitsh		2.0	Yosele Moshkovitsh M.was born on 3 July 1879 in Galati, Rumania.His father was Moshe Tsimbler, who had acted on the Turkish-Russian Front, from there he brought a little money and became a [protsentnik]	yt/lex/M/moshkovitsh-yosele.htm	"{""given-name"": ""Yosele"", ""surname"": ""Moshkovitsh Moshkovitsh""}"
yt/lex/M/moskovitsh-romaner-yakov-yosef.htm		Yakov Yosef Moskovitsh Romaner	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/moskovitsh-romaner-yakov-yosef.htm	1850.0	 Yakov Yosef 	Moskovitsh Romaner Romaner		2.0	"Yakov-Yosef Moskovitsh Romaner Had under the pseudonym Eym'r? published in Floyeshti (Rumania) his play ""Ester oder asimilisten un tsiunisten"".The play -- according to Zalmen Reyzen -- that was written ""Deytshmerish"", was in the style of Lateiner and ""Prof."" Hurwitz.Z"	yt/lex/M/moskovitsh-romaner-yakov-yosef.htm	"{""given-name"": ""Yakov"", ""middle-name"": ""Yosef"", ""surname"": ""Moskovitsh Romaner Romaner"", ""patronymic"": ""Moskovitsh""}"
yt/lex/M/motke-chabad.htm		Motke Chabad	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/motke-chabad.htm	1850.0		Motke Chabad  Chabad	Motke Chabad		Motke Chabad Motke was born in Oshmine, in Vilna province in Poland-Lithuania at the start of the nineties in the eighteenth century to very poor parents.His father was a night watchman.His mother was a house servant	yt/lex/M/motke-chabad.htm	"{""given-name"": ""Motke"", ""alternative-name.1"": ""Motke Chabad"", ""surname"": ""Motke Chabad  Chabad""}"
yt/lex/M/mozer-bentsion-V4.htm		Bentsion Mozer	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mozer-bentsion-V4.htm	1850.0	 Bentsion 	Mozer Mozer		2.0	Bentsion Mozer (Yakov Hertsog) M.was born on 27 September 1892 [according to Reyzen, 1887] in Yagelnitsa, Galicia.Until age eighteen he learned in a yeshiva and afterwards he went away to Czernowitz and Vienna to study, but due to an illness, he spent three years in solitude in a village in the Carpathians	yt/lex/M/mozer-bentsion-V4.htm	"{""given-name"": ""Bentsion"", ""surname"": ""Mozer Mozer""}"
		Bentsion Mozer		https://www.museumoffamilyhistory.com/yt/lex/M/mozer-bentsion-V4.htm		 Bentsion 	Mozer Mozer				yt/lex/M/mozer-bentsion-V4.htm	"{""given-name"": ""Bentsion"", ""surname"": ""Mozer Mozer""}"
yt/lex/M/mukdoni-a-dr.htm		A. Mukdoni	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mukdoni-a-dr.htm	1850.0	 Dr. A. 	Mukdoni Mukdoni		2.0	Dr.A.Mukdoni (Alkasnador Kapel) Born in 1878 in Lechovitz, Minsk Gubernia, White Russia	yt/lex/M/mukdoni-a-dr.htm	"{""given-name"": ""A."", ""surname"": ""Mukdoni Mukdoni""}"
moyt/lex/M/murak-yosl-V5.htm		Yosl Murak	Laski	https://www.museumoffamilyhistory.com/moyt/lex/M/murak-yosl-V5.htm	1850.0	 Yosl 	Murak Murak		2.0	Yosl Murak M.was born in 1921 in Minsk, White Russia.In 1937 he performed with the Moscow Yiddish theatrical school	moyt/lex/M/murak-yosl-V5.htm	"{""given-name"": ""Yosl"", ""surname"": ""Murak Murak""}"
		Muranow Theatre		https://www.museumoffamilyhistory.com/yt/muranow-theatre.htm			Muranow Theatre 				yt/muranow-theatre.htm	"{""primary-name"": ""Muranow Theatre"", ""surname"": ""Muranow Theatre ""}"
yt/lex/M/murovane-zg.htm		Z.G. Murovane	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/murovane-zg.htm	1850.0	 Z.G. 	Murovane Murovane			"Z.G.Murovane Y.Lyubomirski characterizes her as such [1931]: ""Murovane had for the fifth year, which she worked in the Kharkov theatre, done from time to time responsible work in which she displayed an authentic actress-like temperament and certain technical achievements"	yt/lex/M/murovane-zg.htm	"{""given-name"": ""Z.G."", ""surname"": ""Murovane Murovane""}"
yt/lex/M/mushkat-chaim-eliezer.htm		Chaim Eliezer Mushkat	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mushkat-chaim-eliezer.htm	1850.0	 Chaim Eliezer 	Mushkat Mushkat		2.0	Chaim Eliezer Mushkat M.was born on 17 January 1851 in Lukow, Siedlce region, Poland, into an important family.He was educated in the Talmud and [charity=khsidut], but also was given Haskalah and [books of inquiry=khkirh-sfrim]	yt/lex/M/mushkat-chaim-eliezer.htm	"{""given-name"": ""Chaim"", ""middle-name"": ""Eliezer"", ""surname"": ""Mushkat Mushkat""}"
yt/lex/M/mushkat-max.htm		Max Mushkat	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mushkat-max.htm	1850.0	 Max 	Mushkat Mushkat		2.0	"Max (Marian) Mushkat Born on 5 January 1912 in Suwalki, Poland.He completed a Polish state gymnasium and studied jurisprudence and political science in the University of Warsaw, Paris and Nancy, where he earned his doctoral title.He was active in the student organizations of ""HaShomer HaTsair"", linke pue'ts, ""Ort"", ""YIVO"""	yt/lex/M/mushkat-max.htm	"{""given-name"": ""Max"", ""surname"": ""Mushkat Mushkat""}"
moyt/lex/M/mutt-yudl-V5.htm	temp_14661	Yudl Mutt	Laski	https://www.museumoffamilyhistory.com/moyt/lex/M/mutt-yudl-V5.htm	1850.0	 Yudl 	Mutt Mutt		2.0	Yudl Mutt M.was born in 1915 in Vilna, Polish Lithuania.His father was an owner of a factory of rozetas	moyt/lex/M/mutt-yudl-V5.htm	"{""given-name"": ""Yudl"", ""surname"": ""Mutt Mutt""}"
yt/lex/M/myodovinik-mark.htm		Mark Myodovnik	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/myodovinik-mark.htm	1850.0	 Mark 	Myodovnik Myodovnik		2.0	Mark Myodovnik M.was born in 1870 in Bendin, Petrikov Gubernia, Poland.From childhood on M	yt/lex/M/myodovinik-mark.htm	"{""given-name"": ""Mark"", ""surname"": ""Myodovnik Myodovnik""}"
yt/lex/M/mysell-bella.htm		Bella Mysell	Laski	https://www.museumoffamilyhistory.com/yt/lex/M/mysell-bella.htm	1850.0	 Bella 	Mysell Mysell		3.0	Bella Mysell (Meisel) She was born on 5 April 1902 in New York, America.Her father is the actor Hyman Meisel.She attended a public school, learned Yiddish in a cheder and studied singing, playing the piano, mandolin and guitar	yt/lex/M/mysell-bella.htm	"{""given-name"": ""Bella"", ""surname"": ""Mysell Mysell""}"
yt/lex/N/nachbush-noach.htm		Noach Nachbush	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nachbush-noach.htm	1850.0	 Noach 	Nachbush Nachbush		2.0	Noach Nachbush (Bushelevitsh) Born October 1888 in Mush, Minsk Gubernia, Poland.His father was a craftsman, lived in America for thirty years but because of piety returned to Poland.N	yt/lex/N/nachbush-noach.htm	"{""given-name"": ""Noach"", ""surname"": ""Nachbush Nachbush""}"
yt/lex/N/nadel-bela.htm		Bela Nadel	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nadel-bela.htm	1850.0	 Bela 	Nadel Nadel		3.0	Bela Nadel (Nadolsky) Born in March 1899 in New York, America.Her parents were the actors Sonya and Leon Nadolsky.As a child N	yt/lex/N/nadel-bela.htm	"{""given-name"": ""Bela"", ""surname"": ""Nadel Nadel""}"
yt/lex/N/nadina.htm		Nadina	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nadina.htm	1850.0		Nadina 	Nadina		Nadina (N.B.Katznelboign) N	yt/lex/N/nadina.htm	"{""given-name"": ""Nadina"", ""alternative-name.1"": ""Nadina"", ""surname"": ""Nadina ""}"
yt/lex/N/nadir-moishe.htm		Moishe Nadir	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nadir-moishe.htm	1850.0	 Moishe 	Nadir Nadir		2.0	Moishe Nadir (Yitskhok Rayz) N.was born in May 1885 in Narayev, Eastern Galicia.His father at first handled crops, honey, etc., then he became a teacher of German for a Jewish landowner	yt/lex/N/nadir-moishe.htm	"{""given-name"": ""Moishe"", ""surname"": ""Nadir Nadir""}"
yt/lex/N/nadolsky-leon.htm		Leon Nadolsky	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nadolsky-leon.htm	1850.0	 Leon 	Nadolsky Nadolsky			Leon (Leib) Nadolsky N.was born on 10 February 1865 in Kishinev, Bessarabia.His father is a well-to-do lumber merchant	yt/lex/N/nadolsky-leon.htm	"{""given-name"": ""Leon"", ""surname"": ""Nadolsky Nadolsky""}"
yt/lex/N/nadolsky-sonia.htm		Sonia Nadolsky	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nadolsky-sonia.htm	1850.0	 Sonia 	Nadolsky Nadolsky			Sonia Nadolsky (Sarah Katz) Born 1 September 1867 in Kamenets-Podolsk, Ukraine.Her grandfather and father were ritual slaughters.Orphaned at an early age, she grew up educated by her grandparents, but she was also influenced by her uncle Moshe Luterman, Rabbi of Kazion	yt/lex/N/nadolsky-sonia.htm	"{""given-name"": ""Sonia"", ""surname"": ""Nadolsky Nadolsky""}"
yt/lex/N/nager-aaron.htm		Aaron Nager	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nager-aaron.htm	1850.0	 Aaron 	Nager Nager		2.0	Aaron Nager Born in November 188 in Vilna, Polish Lithuania.He learned in a cheder, and a city school and privately with a teacher.At the age of sixteen he immigrated with a grandmother to America	yt/lex/N/nager-aaron.htm	"{""given-name"": ""Aaron"", ""surname"": ""Nager Nager""}"
yt/lex/N/nakhbar-doli.htm		Doli Nakhbar	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/nakhbar-doli.htm	1850.0	 Doli 	Nakhbar Nakhbar			Doli (Uri) Nakhbar Born on 18 December 1903 in Vienna, Austria.His father was a [hoyzirer], a religious person.He learned in a folkshul, then in a four-class gymnasium and took his Yiddish studies with a melamed (tutor)	yt/lex/N/nakhbar-doli.htm	"{""given-name"": ""Doli"", ""surname"": ""Nakhbar Nakhbar""}"
moyt/lex/N/nakhumovitsh-V5.htm		[?] Nakhumovitsh	Laski	https://www.museumoffamilyhistory.com/moyt/lex/N/nakhumovitsh-V5.htm	1850.0	 [?] 	Nakhumovitsh Nakhumovitsh			[?] Nakhumovitsh N.used to act in Gakhanski's troupe.He was killed with his wife and two children in the Evacuation during the Second World War	moyt/lex/N/nakhumovitsh-V5.htm	"{""given-name"": ""[?]"", ""surname"": ""Nakhumovitsh Nakhumovitsh""}"
yt/lex/N/namn-avraham-chaim.htm		Avraham Chaim Namn	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/namn-avraham-chaim.htm	1850.0	 Avraham Chaim 	Namn Namn		2.0	Avraham Chaim Namn Born in 1891 in Rovne, Volin region, Poland.His father was a [kll]-leader and a member of the city council.He learned at home and then in a gymnasium in Ostro, from where he was eliminated from the fifth class because he belonged to a revolutionary party, and he was therefore also arrested several times	yt/lex/N/namn-avraham-chaim.htm	"{""given-name"": ""Avraham"", ""middle-name"": ""Chaim"", ""surname"": ""Namn Namn""}"
yt/lex/N/namyot-aron.htm		Aron Namyot	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/namyot-aron.htm	1850.0	 Aron 	Namyot Namyot		2.0	Aron Namyot N.was born on 15 February 1903 in Vilna, Polish Lithuania.His father was a businessman.He completed a middle school	yt/lex/N/namyot-aron.htm	"{""given-name"": ""Aron"", ""surname"": ""Namyot Namyot""}"
yt/lex/N/naomi-leah.htm		Leah Naomi	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/naomi-leah.htm	1850.0	 Leah 	Naomi		3.0	Leah Naomi (Kigel – Eisenberg) She was born on November 10, 1888 in Odessa, Ukraine.Her parents owned a sewing-notions store.She studied in a cheder (a one-room school) and with a teacher of Yiddish writing	yt/lex/N/naomi-leah.htm	"{""given-name"": ""Leah"", ""middle-name"": ""Naomi"", ""surname"": ""Naomi""}"
yt/lex/N/natan-b.htm		B. Natan	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/natan-b.htm	1850.0	 B. 	Natan			B.Natan (Natan Breytman) Born on 16 September 1899 in Warsaw, Poland.His parents were contractors with the Russian military	yt/lex/N/natan-b.htm	"{""given-name"": ""Natan"", ""surname"": ""Natan""}"
moyt/lex/N/natan-naomi-V5.htm		Naomi Natan	Laski	https://www.museumoffamilyhistory.com/moyt/lex/N/natan-naomi-V5.htm	1850.0	 Naomi 	Natan Natan			Naomi Natan (Levental) N.was born on 15 October 1891in Nowo-Minsk (now Minsk Mazowiecki, Poland), Warsaw Gubernia, Poland.Her father was the owner of a rope factory	moyt/lex/N/natan-naomi-V5.htm	"{""given-name"": ""Naomi"", ""surname"": ""Natan Natan""}"
		Naomi Natan		https://www.museumoffamilyhistory.com/moyt/lex/N/natan-naomi-V5.htm		 Naomi 	Natan Natan				moyt/lex/N/natan-naomi-V5.htm	"{""given-name"": ""Naomi"", ""surname"": ""Natan Natan""}"
yt/lex/N/natan-sarah.htm		Sarah Natan	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/natan-sarah.htm	1850.0	 Sarah 	Natan Natan		3.0	Sarah Natan Born in Nikolayev, Russia.Her father was a tinsmith.She had a beautiful soprano voice and sang with Avraham Goldfaden in the chorus, later acting in episodic roles in Poltava and Rostov	yt/lex/N/natan-sarah.htm	"{""given-name"": ""Sarah"", ""surname"": ""Natan Natan""}"
yt/lex/N/natan-simcha.htm		Simcha Natan	Laski	https://www.museumoffamilyhistory.com/yt/lex/N/natan-simcha.htm	1850.0	 Simcha 	Natan		3.0	Simcha Natan N.was born on 15 August 1892 in Lodz, Poland.His father was a teacher in a real school, and being good at computing he became at the age of fourteen a bookkeeper in Vilhelm Landau's bank	yt/lex/N/natan-simcha.htm	"{""given-name"": ""Simcha"", ""middle-name"": ""Natan"", ""surname"": ""Natan""}"
