start,id,lon,geo_id,geowkt,lat,title,geo_source,title_source,name_parts
1850,temp_11331,,,,,לוּאי יאָזעפזאָהן,,Zylbercweig Lexicon,"{""given-name"": ""לוּאי"", ""surname"": ""יאָזעפזאָהן""}"
1850,temp_11341,,,,,סאַול יאָזעפזאָן,,Zylbercweig Lexicon,"{""given-name"": ""סאַול"", ""surname"": ""יאָזעפזאָן""}"
1850,temp_11351,,,,,זלמן יאַכנעס,,Zylbercweig Lexicon,"{""given-name"": ""זלמן"", ""surname"": ""יאַכנעס""}"
1850,temp_11361,,,,,שאוּל-יוסף יאַנאָווסקי,,Zylbercweig Lexicon,"{""given-name"": ""שאוּל-יוסף"", ""surname"": ""יאַנאָווסקי""}"
1850,temp_11371,,,,,דוד יאַנאָווער,,Zylbercweig Lexicon,"{""given-name"": ""דוד"", ""surname"": ""יאנובר""}"
1850,temp_11381,,,,,בּערנאַרד (בּועז יונגוויץ) יאָנג,,Zylbercweig Lexicon,"{""primary-name"": ""בערנאַרד"", ""given-name"": ""בּועז"", ""alternative-name"": ""יונגוויץ"", ""surname"": ""יאָנג""}"
1850,temp_11391,,,,,(חיה-ריסיע שפּיקאָליצער),,Zylbercweig Lexicon,"{""primary-name"": ""שפּיקאָליצער"", ""given-name"": ""חיה-ריסיע""}"
1850,temp_11401,,,,,דזשייקאָבּ (יעקב יוּנקמאַן) יאָנגמאַן,,Zylbercweig Lexicon,"{""primary-name"": ""דדזשייקאָבּ"", ""given-name"": ""יעקב"", ""alternative-name"": ""יוּנקמאַן"", ""surname"": ""יֹאנגמאַן""}"
1850,temp_11411,,,,,נייט. (נחן) יאָנגעלסאָן,,Zylbercweig Lexicon,"{""given-name"": ""נחן"", ""alternative-name"": ""נייט"", ""surname"": ""יאָנגעלסאָן""}"
1850,temp_11431,,,,,יאַשאַ (מעיטעס) יאַנקאָ,,Zylbercweig Lexicon,"{""given-name"": ""יאַשאַ"", ""alternative-name"": ""מעיטעס"", ""surname"": ""יאַנקאָ""}"
1850,temp_11441,,,,,חיים יאָסיליס,,Zylbercweig Lexicon,"{""given-name"": ""חיים"", ""surname"": ""יאָסיליס""}"
1850,temp_11451,,,,,חוה (גרינשפּאַן) יאָעליט,,Zylbercweig Lexicon,"{""given-name"": ""חוה"", ""alternative-name"": ""גרינשפּאן"", ""surname"": ""יָאוֵליט""}"
1850,temp_11461,,,,,יאקוב יאָפע,,Zylbercweig Lexicon,"{""given-name"": ""יאקוב"", ""surname"": ""יאָפע""}"
1850,temp_11471,,,,,משה (מאָאיסיי) יאָפע,,Zylbercweig Lexicon,"{""given-name"": ""משה"", ""alternative-name"": ""מאָאיסיי"", ""surname"": ""יאָפע""}"
1850,temp_11481,,,,,מאָזעס (משה-יעקב) יאַקאָבּ,,Zylbercweig Lexicon,"{""primary-name"": ""מאָזעס"", ""given-name"": ""משה"", ""alternative-name"": ""יעקב"", ""surname"": ""יאַקאָבּ""}"
1850,temp_11491,,,,,פּראָפעסאָר יאַקאָבּי,,Zylbercweig Lexicon,"{""given-name"": ""יאַקאָבּי"", ""honorific"": ""פּראָפעסאָר""}"
1850,temp_11501,,,,,יאקב בּה’ יחזקאל מפּוזנן,,Zylbercweig Lexicon,"{""given-name"": ""יאקב"", ""middle-name"": ""יחזקאל"", ""surname"": ""מפּוזנן"", ""patronymic"": ""בה’""}"
1850,temp_11511,,,,,א. ל. יאַקובּאָוויטש,,Zylbercweig Lexicon,"{""surname"": ""יאַקובּאָוויטש"", ""acronym"": ""א. ל.""}"
1850,temp_11521,,,,,(חנה מייעראָוויטש),,Zylbercweig Lexicon,"{""given-name"": ""חנה"", ""surname"": ""מייעראָוויטש""}"
1850,temp_11531,,,,,יעקב יאַקובאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""יעקב"", ""surname"": ""יאַקובאָוויטש""}"
1850,temp_11541,,,,,היימאַן (חיים-נתן) יאַקובּאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""חיים-נתן"", ""surname"": ""יאקובוביץ'""}"
1850,temp_11551,,,,,לאָלאַ (סאלפיש) יאַקובּאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""לאָלאַ"", ""alternative-name"": ""סאלפיש"", ""surname"": ""יאַקובּאָוויטש""}"
1850,temp_11561,,,,,ליאָשאַ יאַקובּאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""ליאָשאַ"", ""surname"": ""אַקובּאָוויטש""}"
1850,temp_11571,,,,,לייזער יאַקובּאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""לייזער"", ""surname"": ""יַאקובּאָוויטש""}"
1850,temp_11581,,,,,]?[ יאַקוּבּזאָן,,Zylbercweig Lexicon,"{""primary-name"": ""יאַקוּבּזאָן""}"
1850,temp_11591,,,,,זלאַטע יאַראָסלאַווסקאַ,,Zylbercweig Lexicon,"{""primary-name"": ""זלאַטע"", ""nisba"": ""יארוסלאַווסקאַ""}"
1850,temp_11601,,,,,אליהו-זלמן יאַריכאָווסקי,,Zylbercweig Lexicon,"{""primary-name"": ""אליהו-זלמן יאַריכאָווסקי"", ""given-name"": ""אליהו"", ""alternative-name"": ""זלמן"", ""surname"": ""יאריכאווסקי""}"
1850,temp_11621,,,,,יהודית (רחל בּערנשטיין),,Zylbercweig Lexicon,"{""given-name"": ""יהודית"", ""alternative-name"": ""רחל"", ""surname"": ""בערנשטיין""}"
1850,temp_11631,,,,,שלמה יוּדסאָן,,Zylbercweig Lexicon,"{""given-name"": ""שלמה"", ""surname"": ""יוּדסאָן""}"
1850,temp_11641,,,,,מאַרק יוּווילער,,Zylbercweig Lexicon,"{""given-name"": ""מאַרק"", ""surname"": ""יוּווילער""}"
1850,temp_11651,,,,,יהוּדה (עטמאַן) יוּלין,,Zylbercweig Lexicon,"{""primary-name"": ""יהוּדה"", ""alternative-name"": ""עטמאַן"", ""surname"": ""יוּלין""}"
1850,temp_11661,,,,,יוּנג-אַרגענטינע,,Zylbercweig Lexicon,"{""primary-name"": ""יוּנג-אַרגענטינע"", ""nisba"": ""אַרגענטינע""}"
1850,temp_11671,,,,,ראובן יוקלסאָן,,Zylbercweig Lexicon,"{""given-name"": ""ראובן"", ""surname"": ""יוקלסון""}"
1850,temp_11681,,,,,סעמיאָן יוּשקעוויטש,,Zylbercweig Lexicon,"{""primary-name"": ""סעמיאָן יוּשקעוויטש"", ""given-name"": ""סעמיאָן"", ""surname"": ""יוּשקעוויטש""}"
1850,temp_11691,,,,,מרדכי יחסן,,Zylbercweig Lexicon,"{""given-name"": ""מרדכי"", ""surname"": ""יחסן""}"
1850,temp_11701,,,,,אין די געטאָס (בילדער),,Zylbercweig Lexicon,"{""primary-name"": ""אין די געטאָס"", ""alternative-name"": ""בילדער""}"
1850,temp_11711,,,,,יידיש טעאַטער אין ארץ-ישראל,,Zylbercweig Lexicon,"{""primary-name"": ""יידיש טעאַטער"", ""nisba"": ""אין ארץ-ישראל""}"
1850,temp_11721,,,,,יידיש טעאַטער אין בערגען-בעלזען,,Zylbercweig Lexicon,"{""primary-name"": ""יידיש טעאַטער"", ""nisba"": ""בערגען-בעלזען""}"
1850,temp_11731,,,,,טריבון,,Zylbercweig Lexicon,"{""primary-name"": ""טריבון""}"
1850,temp_11741,,,,,געטאָ,,Zylbercweig Lexicon,"{""primary-name"": ""געטאָ""}"
1850,temp_11751,,,,,יידישע אַקטיאָרן יוניאָן,,Zylbercweig Lexicon,"{""primary-name"": ""יידישע אַקטיאָרן יוניאָן"", ""qualifier"": ""יוניאָן""}"
1850,temp_11761,,,,,(מיר שיקאַגער),,Zylbercweig Lexicon,"{""alternative-name"": ""מיר"", ""surname"": ""שיקאַגער""}"
1850,temp_11771,,,,,אויסטראַליע) יידישע בּינע (מעלבּוּרן,,Zylbercweig Lexicon,"{""given-name"": ""יידישע"", ""surname"": ""בּינע"", ""nisba"": ""מעלבּוּרן""}"
1850,temp_11781,,,,,יידישע דראַמאַטישע שול,,Zylbercweig Lexicon,"{""primary-name"": ""יידישע דראַמאַטישע שול""}"
1850,temp_11791,,,,,יידישע טעאַטער-סטוּדיע,,Zylbercweig Lexicon,"{""primary-name"": ""יידישע טעאַטער-סטוּדיע""}"
1850,temp_11801,,,,,יידישע מוזיקאַלישע טעאַטער גרופּע,,Zylbercweig Lexicon,"{""primary-name"": ""יידישע מוזיקאַלישע טעאַטער גרופּע"", ""appellation"": ""גרופּע""}"
1850,temp_11811,,,,,אין אוקראַאינע,,Zylbercweig Lexicon,"{""primary-name"": ""אין אוקראַאינע""}"
1850,temp_11821,,,,,יידישער אַקטיאָרן קלוב,,Zylbercweig Lexicon,"{""primary-name"": ""יידישער אַקטיאָרן קלוב""}"
1850,temp_11831,,,,,יידישער רעפּערטואַר טעאַטער,,Zylbercweig Lexicon,"{""primary-name"": ""יידישער רעפּערטואַר טעאַטער"", ""surname"": ""רעפּערטואַר"", ""nisba"": ""יידישער""}"
1850,temp_11841,,,,,אסתר-רחל קאַמינסקי בּיים ייוואָ,,Zylbercweig Lexicon,"{""given-name"": ""אסתר-רחל"", ""surname"": ""קאַמינסקי"", ""patronymic"": ""בּיים"", ""nisba"": ""ייוואָ""}"
1850,temp_11851,,,,,י. א. מעריסאָן),,Zylbercweig Lexicon,"{""surname"": ""מעריסאָן"", ""acronym"": ""י. א.""}"
1850,temp_11861,,,,,ראָזעטאַ (פּאגעט) יעגער,,Zylbercweig Lexicon,"{""primary-name"": ""ראָזעטאַ"", ""alternative-name"": ""פּאגעט"", ""surname"": ""יעגער""}"
1850,temp_11871,,,,,הערש יעדוואַבּ,,Zylbercweig Lexicon,"{""primary-name"": ""הערש יעדוואַבּ""}"
1850,temp_11881,,,,,(רחל יאַרמאָלינצער),,Zylbercweig Lexicon,"{""given-name"": ""רחל"", ""surname"": ""יערמאָלינצער""}"
1850,temp_11891,,,,,מרדכי (מאָטל שערמאַן) ירדני,,Zylbercweig Lexicon,"{""primary-name"": ""מרדכי"", ""alternative-name"": ""מאָטל"", ""surname"": ""שערמאַן"", ""nisba"": ""ירדני""}"
1850,temp_11901,,,,,לינקע (ליבּע) יתום,,Zylbercweig Lexicon,"{""primary-name"": ""לינקע"", ""alternative-name"": ""ליבּע"", ""surname"": ""יתום""}"
1850,temp_11911,,,,,ליזאַ (לאהקע חאַווין-מידע) כאַווינאַ,,Zylbercweig Lexicon,"{""primary-name"": ""ליזאַ"", ""alternative-name"": ""לאהקע"", ""surname"": ""כאַווינאַ""}"
1850,temp_11921,,,,,כאַווער-פּאַווער (גרשון איינבּינדער),,Zylbercweig Lexicon,"{""given-name"": ""גרשון"", ""alternative-name"": ""כאַווער-פּאַווער"", ""surname"": ""איינבּינדער""}"
1850,temp_11931,,,,,טויביע כאַזאַק,,Zylbercweig Lexicon,"{""primary-name"": ""טויביע"", ""surname"": ""כאַזאַק""}"
1850,temp_11941,,,,,משה כאטשעוואַצקי,,Zylbercweig Lexicon,"{""primary-name"": ""כאטשעוואַצקי"", ""given-name"": ""משה"", ""surname"": ""כאטשעוואַצקי""}"
1850,temp_11951,,,,,א. כאַליף,,Zylbercweig Lexicon,"{""surname"": ""כאַליף"", ""acronym"": ""א.""}"
1850,temp_11961,,,,,לייוויק כאַנוקאָוו,,Zylbercweig Lexicon,"{""primary-name"": ""לייוויק כאַנוקאָוו"", ""surname"": ""כאַנוקאָוו""}"
1850,temp_11971,,,,,לייזער כאסין,,Zylbercweig Lexicon,"{""given-name"": ""לייזער"", ""surname"": ""כאסין""}"
1850,temp_11981,,,,,לעאָן כאַראַז,,Zylbercweig Lexicon,"{""primary-name"": ""לעאָן כאַראַז""}"
1850,temp_11991,,,,,יוסף כאש,,Zylbercweig Lexicon,"{""primary-name"": ""יוסף כאש"", ""given-name"": ""יוסף"", ""surname"": ""כאש""}"
1850,temp_12001,,,,,צבי כִַּÅהַן,,Zylbercweig Lexicon,"{""given-name"": ""צבי"", ""surname"": ""כַּהֲן""}"
1850,temp_12011,,,,,איזאַק כּץ,,Zylbercweig Lexicon,"{""primary-name"": ""איזאַק כּץ"", ""given-name"": ""איזאַק"", ""surname"": ""כּץ""}"
1850,temp_12021,,,,,מיכאל כּץ,,Zylbercweig Lexicon,"{""given-name"": ""מיכאל"", ""surname"": ""כּץ""}"
1850,temp_12031,,,,,(קריסטערמאַן),,Zylbercweig Lexicon,"{""primary-name"": ""קריסטערמאַן""}"
1850,temp_12041,,,,,מאַלווינאַ (טרייטלער) לאָבּעל,,Zylbercweig Lexicon,"{""primary-name"": ""מאַלווינאַ"", ""alternative-name"": ""טרייטלער"", ""surname"": ""לאָבּעל""}"
1850,temp_12051,,,,,סאָלאָמאָן (לייבּעל) לאָבּעל,,Zylbercweig Lexicon,"{""primary-name"": ""סאָלאָמאָן"", ""alternative-name"": ""לייבּעל"", ""surname"": ""לאָבּעל""}"
1850,temp_12061,,,,,אהרן לאַגער,,Zylbercweig Lexicon,"{""given-name"": ""אהרן"", ""surname"": ""לאַגער""}"
1850,temp_12071,,,,,סעמיוּעל לאָהנפעלד,,Zylbercweig Lexicon,"{""primary-name"": ""סעמיוּעל"", ""surname"": ""לאָהנפעלד""}"
1850,temp_12081,,,,,דזשעני (שמילאָוויטש) לאוויץ,,Zylbercweig Lexicon,"{""given-name"": ""דזשעני"", ""alternative-name"": ""שמילאָוויטש"", ""surname"": ""לאוויץ""}"
1850,temp_12091,,,,,פּעפּי (פּלפּוּל) לאַוויץ,,Zylbercweig Lexicon,"{""given-name"": ""פּעפּי"", ""alternative-name"": ""פּלפּוּל"", ""surname"": ""לאַוויץ""}"
1850,temp_12101,,,,,פּנחס לאַווענדאַ,,Zylbercweig Lexicon,"{""given-name"": ""פּנחס"", ""surname"": ""לאַווענדאַ""}"
1850,temp_12111,,,,,חנה (ראַקאָווער) לאַזאַר-אינגאַרד,,Zylbercweig Lexicon,"{""given-name"": ""חנה"", ""alternative-name"": ""ראַקאָווער"", ""surname"": ""לאַזאַר-אינגאַרד""}"
1850,temp_12121,,,,,עליאַס (אליעזר שאַפיר) לאַזאַראָוו,,Zylbercweig Lexicon,"{""given-name"": ""עליאַס"", ""alternative-name"": ""אליעזר שאַפיר"", ""surname"": ""לאַזאַראָוו""}"
1850,temp_12131,,,,,פייגע (קריניצאַיאַ) לאַזאַראָוו,,Zylbercweig Lexicon,"{""given-name"": ""פייגע"", ""alternative-name"": ""קריניצאַיאַ"", ""surname"": ""לאַזאַראָוו""}"
1850,temp_12141,,,,,בּערטאַ (בּיילע גוּרעוויטש) לאַטאָוויטש,,Zylbercweig Lexicon,"{""given-name"": ""בּערטאַ"", ""alternative-name"": ""בּיילע"", ""surname"": ""לאַטאָוויטש"", ""matronymic"": ""גוּרעוויטש""}"
1850,temp_12161,,,,,(גיטעלע פינקעלשטיין),,Zylbercweig Lexicon,"{""primary-name"": ""פינקעלשטיין"", ""given-name"": ""גיטעלע"", ""surname"": ""פינקעלשטיין""}"
1850,temp_12171,,,,,יאָזעף לאַטיינער,,Zylbercweig Lexicon,"{""given-name"": ""יאָזעף"", ""surname"": ""לאַטיינער""}"
1850,temp_12181,,,,,ה. לאַנג,,Zylbercweig Lexicon,"{""acronym"": ""ה"", ""professional-name"": ""לאנג""}"
1850,temp_12191,,,,,קלאַראַ לאַנגסנער,,Zylbercweig Lexicon,"{""given-name"": ""קלאַראַ"", ""surname"": ""לאַנגסנער""}"
1850,temp_12201,,,,,יחיאל לאַנדאָ,,Zylbercweig Lexicon,"{""given-name"": ""יחיאל"", ""surname"": ""לאַנדאָ""}"
1850,temp_12211,,,,,שמעון לאַנדאַ,,Zylbercweig Lexicon,"{""given-name"": ""שמעון"", ""surname"": ""לאַנדאַ""}"
1850,temp_12221,,,,,שרה לאַנדאָ,,Zylbercweig Lexicon,"{""given-name"": ""שרה"", ""surname"": ""לאַנדאָ""}"
1850,temp_12231,,,,,בצלאל לאָנדאָן,,Zylbercweig Lexicon,"{""primary-name"": ""בצלאל"", ""surname"": ""לאָנדאָן""}"
1850,temp_12241,,,,,הענרי מאָריס לאַנדוואָרטה,,Zylbercweig Lexicon,"{""primary-name"": ""הענרי מאָריס לאַנדוואָרטה"", ""given-name"": ""הענרי"", ""middle-name"": ""מאָריס"", ""surname"": ""לאַנדוואָרטה""}"
1850,temp_12251,,,,,זישע לאַנדוי,,Zylbercweig Lexicon,"{""given-name"": ""זישע"", ""surname"": ""לאַנדוי""}"
1850,temp_12261,,,,,חיה לאַנדוי,,Zylbercweig Lexicon,"{""given-name"": ""חיה"", ""surname"": ""לאַנדוי""}"
1850,temp_12271,,,,,יהוּדה-לייבּ לאַנדוי,,Zylbercweig Lexicon,"{""given-name"": ""יהוּדה-לייבּ"", ""surname"": ""לאַנדוי""}"
1850,temp_12281,,,,,לייב לאַנדוי,,Zylbercweig Lexicon,"{""primary-name"": ""לייב לאַנדוי"", ""given-name"": ""לייב"", ""surname"": ""לאַנדוי""}"
1850,temp_12291,,,,,שמואל לאַנדוי,,Zylbercweig Lexicon,"{""given-name"": ""שמואל"", ""surname"": ""לאַנדוי""}"
1850,temp_12301,,,,,משה לאַנדוי-קלעקוי,,Zylbercweig Lexicon,"{""given-name"": ""משה"", ""surname"": ""לאַנדוי-קלעקוי""}"
1850,temp_12311,,,,,שמואל-יקיר לאָנדינסקי,,Zylbercweig Lexicon,"{""given-name"": ""שמואל"", ""alternative-name"": ""יקיר"", ""surname"": ""לאָנדינסקי""}"
1850,temp_12321,,,,,יוסף לאנדיס,,Zylbercweig Lexicon,"{""given-name"": ""יוסף"", ""surname"": ""לאנדיס""}"
1850,temp_12331,,,,,דר. לאַנדמאַן,,Zylbercweig Lexicon,"{""surname"": ""לאַנדמאַן"", ""salutation"": ""דר.""}"
1850,temp_12361,,,,,לערָנאַרד לאַנדעס,,Zylbercweig Lexicon,"{""given-name"": ""לערָנאַרד"", ""surname"": ""לאַנדעס""}"
1850,temp_12371,,,,,זקן זרח-פּלטיאל לאַנצמאַן,,Zylbercweig Lexicon,"{""primary-name"": ""זקן זרח-פּלטיאל"", ""surname"": ""לאַנצמאַן""}"
1850,temp_12381,,,,,הערמאַן לאַסטער,,Zylbercweig Lexicon,"{""primary-name"": ""הערמאַן לאַסטר"", ""given-name"": ""הערמאַן"", ""surname"": ""לאַסטער""}"
1850,temp_12391,,,,,בּראָניאַ לאַסקאַ,,Zylbercweig Lexicon,"{""primary-name"": ""בּראָניאַ"", ""surname"": ""לאַסקאַ""}"
1850,temp_12401,,,,,פיליפּ לאַסקאָווסקי,,Zylbercweig Lexicon,"{""primary-name"": ""פיליפּ לאַסקאָווסקי"", ""given-name"": ""פיליפּ"", ""surname"": ""לאַסקאָווסקי""}"
1850,temp_12421,,,,,(ריטע לילינאַ),,Zylbercweig Lexicon,"{""given-name"": ""ריטע"", ""surname"": ""לילינאַ""}"
1850,temp_12431,,,,,אברהם לאַקס,,Zylbercweig Lexicon,"{""given-name"": ""אברהם"", ""surname"": ""לאַקס""}"
1850,temp_12451,,,,,סאַבּינאַ (שרה) לאַקסער,,Zylbercweig Lexicon,"{""given-name"": ""שרה"", ""alternative-name"": ""סאַבּינאַ"", ""surname"": ""לאַקסער""}"
1850,temp_12461,,,,,נאַיע לאקערניק,,Zylbercweig Lexicon,"{""primary-name"": ""נאַיע לאקערניק"", ""given-name"": ""נאַיע"", ""surname"": ""לאקערניק""}"
1850,temp_12471,,,,,יהוּדית (רבקה חאַנענזאָהן) לאַרעס,,Zylbercweig Lexicon,"{""primary-name"": ""יהוּדית"", ""alternative-name"": ""רבקה"", ""surname"": ""לאַרעס""}"
1850,temp_12481,,,,,יעקב לוּבּאָצקי,,Zylbercweig Lexicon,"{""given-name"": ""יעקב"", ""surname"": ""לוּבּאָצקי""}"
1850,temp_12491,,,,,רעגינאַ (רבקה) לובּאַרטאָווסקאַ,,Zylbercweig Lexicon,"{""given-name"": ""רעגינאַ"", ""alternative-name"": ""רבקה"", ""surname"": ""לובּאַרטאָווסקאַ""}"
1850,temp_12501,,,,,הערי (הערשל לויגזאַלץ) לוּבּין,,Zylbercweig Lexicon,"{""primary-name"": ""הערי"", ""alternative-name"": ""הערשל"", ""surname"": ""לוּבּין""}"
1850,temp_12511,,,,,עני (הענדזשיאַ לוּבּמיאַק) לוּבּין,,Zylbercweig Lexicon,"{""given-name"": ""עני"", ""alternative-name"": ""הענדזשיאַ לוּבּמיאַק"", ""surname"": ""לוּבּין""}"
1850,temp_12521,,,,,לעאָן (לייבוש) לובינסקי,,Zylbercweig Lexicon,"{""primary-name"": ""לובינסקי"", ""given-name"": ""לעאָן"", ""alternative-name"": ""לייבוש""}"
1850,temp_12531,,,,,יצחק לובעלטשיק,,Zylbercweig Lexicon,"{""given-name"": ""יצחק"", ""surname"": ""לובעלטשיק""}"
1850,temp_12541,,,,,פּאָליאַ לובעלסקאַ,,Zylbercweig Lexicon,"{""given-name"": ""פּאָליאַ"", ""surname"": ""לובעלסקאַ""}"
1850,temp_12551,,,,,אייזיק-יאַנקעל לוּבּריצקי,,Zylbercweig Lexicon,"{""primary-name"": ""לוּבּריצקי"", ""given-name"": ""אייזיק"", ""alternative-name"": ""יאַנקעל"", ""surname"": ""לוּבּריצקי""}"
1850,temp_12561,,,,,גאָלדע לוּבּריצקי,,Zylbercweig Lexicon,"{""given-name"": ""גאָלדע"", ""surname"": ""לוּבּריצקי""}"
1850,temp_12571,,,,,דעיוו (דוד) לוּבּריצקי,,Zylbercweig Lexicon,"{""given-name"": ""דוד"", ""alternative-name"": ""דעיוו"", ""surname"": ""לוּבּריצקי""}"
1850,temp_12601,,,,,סאָניאַ (קוריצקאַ) לודנער,,Zylbercweig Lexicon,"{""primary-name"": ""סאָניאַ"", ""alternative-name"": ""קוריצקאַ"", ""surname"": ""לודנער""}"
1850,temp_12621,,,,,בּרוך לוּמעט,,Zylbercweig Lexicon,"{""primary-name"": ""בּרוך לוּמעט"", ""given-name"": ""ברוך"", ""surname"": ""לוימאט""}"
1850,temp_12641,,,,,שלמה לוּפטיג,,Zylbercweig Lexicon,"{""given-name"": ""שלמה"", ""surname"": ""לוּפטיג""}"
1850,temp_12651,,,,,הערש לוּקאָווסקי,,Zylbercweig Lexicon,"{""primary-name"": ""הערש לוקאווסקי"", ""surname"": ""לוקאווסקי""}"
1850,temp_12661,,,,,און פאָלקסזינגער,,Zylbercweig Lexicon,"{""primary-name"": ""און פאָלקסזינגער"", ""given-name"": ""און"", ""surname"": ""פאָלקסזינגער""}"
1850,temp_12671,,,,,אַרן לוּריע,,Zylbercweig Lexicon,"{""given-name"": ""אַרן"", ""surname"": ""לוּריע""}"
1850,temp_12681,,,,,לעאָ (משה-לייבּ) ליאָוו,,Zylbercweig Lexicon,"{""given-name"": ""משה-לייבּ"", ""alternative-name"": ""לעאָ"", ""surname"": ""ליאָוו""}"
1850,temp_12691,,,,,שמוּאל ליאַמפּערט,,Zylbercweig Lexicon,"{""given-name"": ""שמוּאל"", ""surname"": ""ליאַמפּערט""}"
1850,temp_12721,,,,,סאָניאַ ליבגאָלד,,Zylbercweig Lexicon,"{""given-name"": ""סאָניאַ"", ""surname"": ""ליבגאָלד""}"
1850,temp_12731,,,,,ז. (ישראל-זלמן הירוויטש) ליבּין,,Zylbercweig Lexicon,"{""given-name"": ""ישראל-זלמן"", ""surname"": ""ליבּין"", ""matronymic"": ""הירוויטש"", ""acronym"": ""ז.""}"
1850,temp_12741,,,,,מאָריץ (יצחק-משה) ליבּליך,,Zylbercweig Lexicon,"{""primary-name"": ""מאָריץ"", ""given-name"": ""יצחק-משה"", ""alternative-name"": ""יצחק-משה"", ""surname"": ""ליבּליך""}"
1850,temp_12751,,,,,פּאוּל (איצקאָווסקי) ליבּמאַן,,Zylbercweig Lexicon,"{""given-name"": ""פּאוּל"", ""alternative-name"": ""איצקאָווסקי"", ""surname"": ""ליבּמאַן""}"
1850,temp_12761,,,,,בּנציון ליבּער,,Zylbercweig Lexicon,"{""given-name"": ""בּנציון"", ""surname"": ""ליבּער""}"
1850,temp_12771,,,,,יאַנקעוו ליבּערט,,Zylbercweig Lexicon,"{""primary-name"": ""יאנקוו ליבערט"", ""given-name"": ""יאנקוו"", ""surname"": ""ליבערט""}"
1850,temp_12781,,,,,מענוּכאַ ליבּערט,,Zylbercweig Lexicon,"{""primary-name"": ""מענוּכאַ ליבּערט"", ""given-name"": ""מענוּכאַ"", ""surname"": ""ליבּערט""}"
1850,temp_12791,,,,,שרה (לאה) ליבערט,,Zylbercweig Lexicon,"{""given-name"": ""שרה"", ""alternative-name"": ""לאה"", ""surname"": ""ליבערט""}"
1850,temp_12801,,,,,אָליא ליבערט-לובאָצקי,,Zylbercweig Lexicon,"{""given-name"": ""אָליא"", ""surname"": ""לובאָצקי""}"
1850,temp_12811,,,,,משה ליבערמאַן,,Zylbercweig Lexicon,"{""given-name"": ""משה"", ""surname"": ""ליבערמאַן""}"
1850,temp_12821,,,,,יצחק (ליבּער) ליבּרעסקאָ,,Zylbercweig Lexicon,"{""given-name"": ""יצחק"", ""alternative-name"": ""ליבּער"", ""surname"": ""ליבּרעסקאָ""}"
1850,temp_12831,,,,,דראַמאַטישע אַקטיאָרן),,Zylbercweig Lexicon,"{""professional-name"": ""דראַמאַטישע אַקטיאָרן""}"
1850,temp_12841,,,,,יהושע ליובאָמירסקי,,Zylbercweig Lexicon,"{""given-name"": ""יהושע"", ""surname"": ""ליובאָמירסקי""}"
1850,temp_12851,,,,,סעם (שמוּאל) ליוּדנער,,Zylbercweig Lexicon,"{""primary-name"": ""סעם"", ""given-name"": ""שמוּאל"", ""alternative-name"": ""שמוּאל"", ""surname"": ""ליוּדנער""}"
1850,temp_12861,,,,,יוּליוּס ליוויי,,Zylbercweig Lexicon,"{""primary-name"": ""יוּליוּס ליוויי"", ""given-name"": ""יוּליוּס"", ""surname"": ""ליוויי""}"
1850,temp_12871,,,,,מאַקס ליוויי,,Zylbercweig Lexicon,"{""given-name"": ""מאַקס"", ""surname"": ""ליוויי""}"
1850,temp_12881,,,,,ליזערבערג,,Zylbercweig Lexicon,"{""surname"": ""ליזערבערג""}"
1850,temp_12891,,,,,עני (חנה ליפּמאַן) ליטאן,,Zylbercweig Lexicon,"{""given-name"": ""חנה"", ""alternative-name"": ""עני"", ""surname"": ""ליטאן"", ""matronymic"": ""ליפּמאן""}"
1850,temp_12901,,,,,מוישע ליטוואַקאָוו,,Zylbercweig Lexicon,"{""given-name"": ""מוישע"", ""surname"": ""ליטוואַקאָוו""}"
1850,temp_12911,,,,,בּערטאַ ליטווינאַ-ווייסהאָף,,Zylbercweig Lexicon,"{""given-name"": ""בּערטאַ"", ""surname"": ""ליטווינאַ-ווייסהאָף""}"
1850,temp_12921,,,,,ל. (לייבּ גוּרעוויטש) ליטווינאָוו,,Zylbercweig Lexicon,"{""given-name"": ""לייבּ"", ""alternative-name"": ""גוּרעוויטש"", ""surname"": ""ליטווינאָוו"", ""acronym"": ""ל.""}"
1850,temp_12931,,,,,אברהם ליטמאַן,,Zylbercweig Lexicon,"{""given-name"": ""אברהם"", ""surname"": ""ליטמאַן""}"
1850,temp_12941,,,,,יעטאַ (זילבּערמאַן) ליטמאַן,,Zylbercweig Lexicon,"{""given-name"": ""יעטאַ"", ""alternative-name"": ""זילבּערמאַן"", ""surname"": ""ליטמאַן""}"
1850,temp_12951,,,,,יעקב ליטמאַן,,Zylbercweig Lexicon,"{""given-name"": ""יעקב"", ""surname"": ""ליטמאַן""}"
1850,temp_12961,,,,,פּעפּי (פּעשע קאַהאַנע) ליטמאַן,,Zylbercweig Lexicon,"{""given-name"": ""פּעפּי"", ""alternative-name"": ""פּעשע קאַהאַנע"", ""surname"": ""ליטמאַן""}"
